CONTRACT_ADDRESS,APP_NAME,VERTICAL
0x98ea04bcb094c882a4f071e3b3dc7345a34533dfba9cae89fdeec9b8f8cf3e7e,Lotus Finance,DeFi
0x98f1dd1699e817f965ffd7aa737ab40c4704ec9c204fe3967155cc4a0016ab39,Kai Finance,DeFi
0x98f57a65905283297803d8089fae221d104316e257a13eaf10791c5082e65bc3,Panzerdogs,Gaming
0x991a8ab5ccc7af04c5d1327aaff520a074e1444bf7fcde2fcfcb0ad58b9c2af4,Cetus,DeFi
0x9960751493250c4a2e942ff3ae394e784e82d84bce291df3e010139d91ff4371,DoubleUp,Gambling
0x996791931c44d478c2e9582ab36a27438723ec4bbe89b6cf1539cb9a14b3c8a0,FlowX Finance,DeFi
0x996894b0133f997b537fcdb54dc9e7aaad1579d768958648c37e93b00c500d1f,SuiCityP2E,Gaming
0x996c4d9480708fb8b92aa7acf819fb0497b5ec8e65ba06601cae2fb6db3312c3,Cetus,DeFi
0x9996b50e2a84d87072c94d4eaee686fe73d7556f1015c83d054f3e05a6da4824,RyuFinance,DeFi
0x99a1800ce832f92814fac7f0b5ed1e98317a33d5325b2498d6c62356b08a39f4,Capybara on Sui,Gaming
0x99cc17deb41a7bfbc5057fc9878d41fe5457c2001c58030b66e012d436105bb6,Privasui,Social
0x9a2bf41fdc9f72e862af9d0809b5466aefe581ea45848425456647a9658a9589,DoubleUp,Gambling
0x9a54ac5a14bbf4f79ab0d0bbf0a84c268a5553cb8ae4f9539c47b79248d69de2,AlphaFi,DeFi
0x9a5502414b5d51d01c8b5641db7436d789fa15a245694b24aa37c25c2a6ce001,Sacabam,NFT
0x9a65a7d5da4307057f3c17079625df5ad5845dd7c8ccc2dd7e106d1d12e967d7,BlueMove,NFT Apps
0x9a680e06399b4a9724abe804f0289a7164578d446f4cd527a26fc670b65d75db,Scallop,DeFi
0x9a6ffa55f69bee4762eb588aeca4fe3f9eea768d9cd7f820585b570370cbc9d3,AlphaFi,DeFi
0x9a7ca7b6de5b6e9a4dadec42fada7cd84068aebd7adbd1faeb713622c4628ca9,Meadow,
0x9a84b6a7914aedd6741e73cc2ca23cbc77e22ed3c5f884c072a51868fedde45b,Hyperspace,Marketplace
0x9a85e8632c24b331ca34295dab91e81c3d6ba8393b3810c13109f2d382efd889,DoubleUp,Gambling
0x9a9f4d0ef8bdf9d4721026cad00c2da2143442a1ce8c17d9da205d2b057c6db4,Nemo Protocol,DeFi
0x9ab9b9ee1115eb6e7e989c088246c76ae2dc20f868eb7b13bce7b9ec22238428,AlphaFi,DeFi
0x9ac593c8dae11ac006fae7a3aae52575902f755b6284d6ae842bbe1dde4785e9,MIST,Utility
0x9acb955cf86245b5a078775ae41ea75c13ad56d5474cce2870c6f6f50f1aa673,RaidenX,DeFi
0x9added62ef3a869653ef13e754d51fb62adc9f93e2717d2e23ba1214c4ef8d15,Bluefin,DeFi
0x9ade9d6efa73a07f19a0ea166dd6850dcd5cd8f1a25e868b302755e5386a0086,Splash,Memecoin
0x9b110fcea19c331b087af5c5fee26206b84c0dfc0c77808322feaa321f7ae5c3,Cetus,DeFi
0x9b1afe356c35a59e682047038fe73ed3204e3ac777242c2a7ea9e6c5eb6afab3,Bucket Protocol,DeFi
0x9b3f433217c2bbfd13368b264653fc9989fcf8daab1144fa4b44a9fc168c243e,NAVI Protocol,DeFi
0x9b9481024dc6200acc8e3637b19c3d8fc59df80d980de852239a83556314e404,FlowX Finance,DeFi
0x9bbd650b8442abb082c20f3bc95a9434a8d47b4bef98b0832dab57c1a8ba7123,AlphaFi,DeFi
0x9bc0c3e4abecd8e9819cd21db54edfd1a187ede52e2c91eb4ed711f3cc1dc3b5,Nemo Protocol,DeFi
0x9bcc0ed375387b2050d2145dad08cccc07a0c8b3b1607ae70f5b4996dc803a97,SuiCityP2E,Gaming
0x9bccd22304e984ff1e565c2bd7ac8254b0ee2788190373daae33432ace873c18,Polymedia Chat,Social
0x9bd711b9067f57b07743de2d1f67fd2be75a2e03370ea256f07b5c0ed88016cc,DiverS,Gaming
0x9beb7cc33769103b080632ce0487b0906d58cfabbec06107221ecbf60a9f959d,Scallop,DeFi
0x9c12f3aa14a449a0a23c066589e269086f021a98939f21158cfacb16d19787c3,Momentum,DeFi
0x9c1b3d2be3be2cd41fbd5965625b0df47b85583533d833e7931a91dc7d96f070,AlphaFi,DeFi
0x9c1e606f08c9f72e11a9d6979ae8ba3ffd81d2e7de55fca68feeec6b5f2d470c,Capybara on Sui,Gaming
0x9c353f79c2428dff9cfef84d17c5a37e6c25de61663b3a5a6878ee3cf96c40e1,BIRDS,GameFi
0x9c564002970ce40370b0c1a8328d2e91924dab43ca2cb483af67aaf0f7cbe44e,Scallop,DeFi
0x9c7289341e07dbeb09bbf805ade663a529ea12d4826a63d467f6326b8fd0c13e,Bucket Protocol,DeFi
0x9c72f1a726f5496efbca9a0b7a379d5be8176e343d0c828f014f441ad5b30780,OpenOcean,DeFi
0x9c907e9af7bedaab3382542f342cce21ca95fa72bedcc887edb478d17f8293d1,Typus Finance,DeFi
0x9c97500fd49fd0f13b753bed6fd0352eb199c1bb026d3340d25c7ace8bb8b5fc,Poetry in Motion,Game
0x9caa34a479ff313e20b0be665540bf8b10192650a7886039fffdb449585c48f6,STEAMM,DeFi
0x9caccba6a5e9570a7cd712fc849daff8a0290874d4e4bcc046391b9620a253c9,Cetus,DeFi
0x9cce122becbce2288652701c8730affb28d966e751822b7f8398b66da2732f30,Bucket Protocol,DeFi
0x9cd713a6450d0a933da1a7eb88a490570c39b2ecaebcdd736313b7d35d0fa865,DoubleUp,Gambling
0x9cdd1d63cfa06dcfcd9f8d8d8eaf41b3903ca2af0e8f496a6016449a63e7e5c3,FlowX Finance,DeFi
0x9cde6fd22c9518820644dd1350ac1595bb23751033d247465ff3c7572d9a7049,Mineral,POW
0x9d14583975011145cd0b75a85bd4c44d375d8b39f99c3bdc4a9190a34f84853c,BIRDS,GameFi
0x9d297676e7a4b771ab023291377b2adfaa4938fb9080b8d12430e4b108b836a9,Matrixdock,DeFi
0x9d2cb7c7ede68fcccb6a7b9d398aa04816d2ad9d7befac5bd1d4bc70d624891f,Scallop,DeFi
0x9d442bca2e66036819f78128379c98c8982228947d44c40f0b94c2e373e4059b,FlowX Finance,DeFi
0x71af035413ed499710980ed8adb010bbf2cc5cacf4ab37c7710a4bb87eb58ba5,Sui Name Service,Utility
0x71bd3651e47a7590e607b976a332338e2230e995fa96de430703af537086b643,OKX Wallet,DeFi
0x71cd7de722f1938431e89c96b8709ac3c0456fdc784389ab25790a500c9e1bf2,Aftermath Finance,DeFi
0x71e33f00c59d0a49d425a3e7b9c47e7277a2a27624face3a5c9308443d820a4e,Haedal,DeFi
0x71ec9ebe7278265b5e556938f4ec2355244423796875ff6a1a5bc53df97f0ab9,Scallop,DeFi
0x71ef69d02e77dff830c7de41db1452928c8ecd9040a541eef6729f139df83ffd,Studio Mirai,NFT Apps
0x725faa590170e8102e85324a41a53dbe2b8a66b71a52f9cebd54e6cdb8d6dc34,Cubic,Gaming
0x72962f3a746a10a08234d1db3b495b3fc137760998573413ae9e742618c241ab,BIRDS,GameFi
0x72a78058ee0dbb5565dde9139101f7b2d03d1db9d769b5253985eb1c551fb0ab,The Order,Social
0x72b2c3479707870029938a6b0683e5ff945a5583e923c1f684bcd61cd2a4673c,Nemo Protocol,DeFi
0x72cff6c9853237f97d28aeaa2c14a2258a40321d592570bff9ccafc9a3589294,Typus Finance,DeFi
0x72e64f7a70b02bd662830a3430f53b9c4adf15886da4151fab659930e40f77dd,Movescriptions,Utility
0x72f9c76421170b5a797432ba9e1b3b2e2b7cf6faa26eb955396c773af2479e1e,Sui 8192 Game by Ethos,Game
0x7305ab61391388275514b3195554e1dd5b72aae1d4e6f1103b0600a848b0f36f,AlphaFi,DeFi
0x732b314bd2e632b1e294d50c777bb6f076055979affbcf046ab4a8d0d8b43bfc,Scallop,DeFi
0x73393c79f2179f63769a36ec08b467b3f24aa8a8773e79c56114c3f1b79bc8b1,Lotus Finance,DeFi
0x7365cae192b3c9bcbb39ab4992eca5856ca9548682dd5b8eb289482e2a36ae7b,Capybara on Sui,Gaming
0x73754ff4132adde2c28995739e8bb403aeb7219ba92003245529681dbc379c08,AlphaFi,DeFi
0x7395b1aa27382bc96829269c7f557cd490dd31e953f6533cf10356da2942820b,Vendetta,Gaming
0x73baa782c55003b3a359dec04b189312565d18e7309d4a51f5f112f891e3b2ab,Aftermath Finance,DeFi
0x73d1303f840a45b97f72f8c9950383576f033423c12b1ff4882bc86acb971b74,Mole,DeFi
0x73f5ab2461c5993408fff21354fa9831d4f4a66cc81382419ec29e3c80c384b5,SuiLink,Utility
0x742ac6e5dc0c98a6048c4c8d65d64b626d5446176f4b838b75c2c8d21b5ad80f,Artfi,NFT Apps
0x744d650959221c73f9b397e261ca28b9b3dd8f31d07ec253ac1c5ff1f77edfb8,AlphaFi,DeFi
0x745a16ea148a7b3d1f6e68d0f16237f954e99197cd0ffb96e70c994c946d60d1,DeSuiLabs,Gambling
0x746819da0540dde6ee9e600b45af142a766f9c31b93f5ea7400b123ebe28e5ee,Typus Finance,DeFi
0x74b8ecae831c1a39e06bb6bcf6a7fefe0b142c36494b216b4adcbbd3549627ca,MEV,MEV
0x74c72c6f3138f604fd1b0bd72195a88aa01bc97741618ee67d40638a9a475dc9,SuiCityP2E,Gaming
0x74ecdeabc36974da37a3e2052592b2bc2c83e878bbd74690e00816e91f93a505,METASTABLE,Stablecoin
0x74fee3f89462ca606a946329168e66346cd122a4375dc8d6c90f2137bfcd6270,Aftermath Finance,DeFi
0x750dc3851293c2ec97f624e38c793b4624158521c7cdf0e333d90c5e14681a24,Aftermath Finance,DeFi
0x75173b82f760bcab6871b5976bd8398adda3634d0693eac76270c8a41c5ec592,Capybara on Sui,Gaming
0x7543ae0745cfbf6129a16b08f3909b21a1d2318859543be6454f7b87845f91cc,BIRDS,GameFi
0x754afbce8c72c8e491e3b9d536aa9d9766fdbc68650224ce01072189b235eee3,AlphaFi,DeFi
0x75888defd3f392d276643932ae204cd85337a5b8f04335f9f912b6291149f423,Talus,NFT
0x758c5a79d4f788364303cc547f44a46a1622318073006937451e817c0e682c00,Typus Finance,DeFi
0x75936ef96ffa5e4c8f55430d8f07b854ec72c2619060257fb78bf2bc3a2dfc89,Typus Finance,DeFi
0x75a7568a3b8d2f23cbcb9275e20078e1064dbd6e835ffb22433932622ad72e5b,Scallop,DeFi
0x75ac5c740576a9db5906d339cbf806bd2b08c41b63d7bde341f30a04338dda4f,Bucket Protocol,DeFi
0x75b23bde4de9aca930d8c1f1780aa65ee777d8b33c3045b053a178b452222e82,Fountain Finance,DeFi
0x75b2e9ecad34944b8d0c874e568c90db0cf9437f0d7392abfd4cb902972f3e40,Cetus,DeFi
0x75b8c51e5a0aaa0a62bab27bf4c8ea971ae1e4f0ffa5f1e8301754f0bdf69e5e,Scallop,DeFi
0x75c86bc3ce3bb66c92b88a192d27a3334a72b54edc0d874c7850ffa97ce2820b,Bucket Protocol,DeFi
0x75cab45b9cba2d0b06a91d1f5fa51a4569da07374cf42c1bd2802846a61efe33,Anima Labs,DeFi
0x75f20aa63057ad89cfa4c109419465a9c7d57dcbae6faa58b47d50a60f4081ac,FlowX Finance,DeFi
0x7604984435776775497117f763625188791443c302c5f467a5b83b0372eb29a8,Shadow,NFT Apps
0x76248e2fe2a6a118642c763d083491dafb9467549fe657356483356d7f94b254,FlowX Finance,DeFi
0x762de746626f1309c70ecacb78d745e088b05c2f655cd9a6ba1804593fa2cc4a,Artfi,NFT Apps
0x764b8132a94d35abc9dfd91b23a0757b2a717d5ecb04c03098794aa2a508db91,Cetus,DeFi
0x7666ad8f8b0201c0a33cc5b3444167c9bd4a029393e3807adc2f82df016d5cea,AlphaFi,DeFi
0x766bf18d152548bc0cac6d5134303078220b4f0b71f733f00dc9236adcc9f2b4,SuiCityP2E,Gaming
0x7677c52794bdf0f8c6c6e7c38d584e675a04575f5f551e880c36d317fdc5653f,Typus Finance,DeFi
0x76baf7552ed8e5d36f18431fef084fc7bd4c41083d064b2f35984df808d25637,MIST,Utility
0x76cb819b01abed502bee8a702b4c2d547532c12f25001c9dea795a5e631c26f1,FUD,Memecoin
0x76ce88c8b1d89257285da22ea7ef00391e309e261a72550fd729898ae7e97f45,AlphaFi,DeFi
0x76d04cb1e11b9991b07d047c22948d766d1ba8c6f7b7092a2c21de8352fbff20,Bucket Protocol,DeFi
0x76e6fd74c625e04879d0aefdd8bbae10a836504ef0d41e6124b0e965dcec8683,Mole,DeFi
0x76e81451e1331c5d5ba564e78b1cde5ab083c32160c68cbba6dac433c87d66ef,WheatChain,DeFi
0x77045f1b9f811a7a8fb9ebd085b5b0c55c5cb0d1520ff55f7037f89b5da9f5f1,Threshold Network,DeFi
0x7713d19f08f4111df64dde06b8e554fbf86a2155db5a548d569fcd2408ba9f9d,Cro Protocol,DeFi
0x771dc108bc4ed5266ae32f678f41031c02afe5e96754a8c8d65866eccfd29e30,AlphaFi,DeFi
0x772d8b13a4fe0ebdb5e72983033f5a19062942db95c1c05bef01f77986c8cb84,Typus Finance,DeFi
0x773fb738199ac814378c9a3e94f7b741d2654577586da4ed99c0e2ed919574a9,Cubic,Gaming
0x774b45ac4a661a7c3b48d25bfae607047493be2e6f6b04927857c87e848dc4c1,FlowX Finance,DeFi
0x77538c087f6ef83a3de95c5e3389b312bdaf41fad47c3738b0307a14c12b632c,Pawtato Finance,DeFi
0x775aa4de8cf0a5a31127bb3eba07671ddf5217306b2f059a2ff4de2176c62203,DoubleUp,Gambling
0x77664908549203aab94a6be0d93b7f79bfb95f341904b2a90bb92ec36032018e,VRAM.FUN,Gaming
0x777dc4fd7071841167c9be6deecb300ffdf75c4890b8d0f4aabadd83e23cca6a,Mole,DeFi
0x7796be80dcd55a16b467d42cdc814e6d7260c1e5031e085954116ddaeadd3696,Typus Finance,DeFi
0x779829966a2e8642c310bed79e6ba603e5acd3c31b25d7d4511e2c9303d6e3ef,Memez.GG,Memecoin
0x779b5c547976899f5474f3a5bc0db36ddf4697ad7e5a901db0415c2281d28162,Scallop,DeFi
0x779d8c2186fb2905f8be67bd82b50ac67a62c5026878b756d99e396c573c717c,DoubleUp,Gambling
0x77d0f09420a590ee59eeb5e39eb4f953330dbb97789e845b6e43ce64f16f812e,OriginByte,Utility
0x77f4af41143617374f22df4a68f8768851417438915b16f641ee810425ea6ab9,Bucket Protocol,DeFi
0x7808c5c73fb46da980905c867789aa33900f4ad8e874b139354a1bf379be26eb,Nemo Protocol,DeFi
0x7812b83ddc7ce8620200583b49221dd47a94df60e09ec3e91a39457a834664bd,RaidenX,DeFi
0x7816618cc1e1cbea6e263a6fcb3cfe12af7f0ddf0c53a4974327ea92862986eb,Astros,DeFi
0x78201ffadb6c872170770c69d77d6295aadfb71ef0f6595d2b131150e71ed645,Wave Wallet,GameFi
0x782716705e81a98a80d3eca78ab2ecf5fe8586b804aefc8ffb7ec0fb3b04df88,Suia,Social
0x782bddf0d94cd1652d91f56a1cf34db0c5631318c74eb1aab3711839bbb600aa,Privasui,Social
0x782dccc2452abd5f43ea5d7de71e3fe7fe688dcae08aa0c8054624323db5e49b,Scallop,DeFi
0x785248249ac457dfd378bdc6d2fbbfec9d1daf65e9d728b820eb4888c8da2c10,Cetus,DeFi
0x78589e766dc4c520a71e211d4a04e566942f49701d59bef2592fd649b240f072,Capybara on Sui,Gaming
0x787afe0cb02641274667b31235d3d0e1a2d1c43cf984d08007268b9928528493,OriginByte,NFT
0x788eae6a3c6f9a03df54781d32e8e7fe3c0688ff2b75b2ba5b82c971aed1873d,Turbos Finance,DeFi
0x78bf4657eba8b390474715d51dcee7513593cb9db349071653d1f0a6d2c3b294,Mole,DeFi
0x78cae30dbdbc15439ce5f7d3692ed7834309dba35a15771b80072f68f6e44ce8,Aftermath Finance,DeFi
0x78e30d4229c280f11c3bc197824b0302c5652627b757757671cff52e67ac4693,FlowX Finance,DeFi
0x78fddf6b98271d7909b0c430b4ec8126bc968604587bc0e21d3575aae8bf5e46,Suipearl,DeFi
0x7901c250eae2a521cd011d4f36c553c054159c4e60ffc12423a77de6e70ee27f,Typus Finance,DeFi
0x7903c8f6bc7c28486d6a096c82f233d5101a5daf94325c15eacc61112e936e43,DoubleUp,Gambling
0x7903ed759a2e2749ecdb64a8f100b0a547185f2ef7ea286048aa1f174c8a8b9a,Kriya,DeFi
0x795aabe555057901a9d0d3af701832a6f9a9e12d04fa9728970932fd790ab919,Sui AI,Memecoin
0x7960cecbf7f6c0d2170a94be06a1e0fb72404997ec7c69b9227e645eb9ad5f71,Pawtato Finance,DeFi
0x79988801fd66101b8ab3a717f60f8d759c0af6ae2e3d6d4b281419f856ac3810,BIRDS,GameFi
0x799e3ea594c5cf32af967152b3bf5910b73fa77f9fe1da28d7cb0061f719a6bc,Uni Fish,Memecoin
0x79b3998a52c348b96e85da628dcb2aa54b05e4bbcac671b9df11a8de30e7d48e,Haedal,DeFi
0x79bd71317665179f4f6025df6c478d9ed47fd281c9335c4c51e1ba0996010519,Cetus,DeFi
0x79c477770f5035421d376a46706d41d3cbaa46712994ea81752d2fd04e3d6bed,BIRDS,GameFi
0x79e6fc5fca42f5de4f76e834c5a98fd3615acffdbe3174318f4374bd498d1e1f,BIRDS,GameFi
0x79ee374b9e3c60c00a19fdbeaea25731bbea8f2cab9bb61bb712543e0ba55b7a,Aftermath Finance,DeFi
0x79f0b9a0862120619e0ed79690c81be28032b63b2b4fb19226dc81f40fa60d03,Samurai Shodown R,Gaming
0x79f8166571bfdc12eff4f82948470b444c21235e25c5d473bd3a80243480e99a,Sui Name Service,Utility
0x79fc8c679dc6a99aeb2b047a438a1d252e35a69c046bff24927d1bea645f3462,Nemo Protocol,DeFi
0x79fcb6bd8ed208972250e6eecd6fc82d406e7cd0612aeab21a660f2352c774c5,Aftermath Finance,DeFi
0x7a08bb480c62c49e0cdc0e6f2c65972f4cb21977aa69e21a4b91c6af945e160e,Typus Finance,DeFi
0x7a0caf79f7be8324397b6e139c202630149651ed6456c5ff2c79de05a7401fac,Mole,DeFi
0x7a1da445eb224cdb8b2fc6f6d6bee9a477433674663ef6e27e6966a49efb65e6,Move Pump,Memecoin
0x7a2367968d5e57c8f414ccd8f713ccb9c015daf92787f4d6e0897f4a37f51ebf,AlphaFi,DeFi
0x7a27caf0a07d7a5aceba8dfba89228c38a4b901389fed880d43c2c5ceb8651aa,Kai Finance,DeFi
0x7a4cb5bfcec16a36aa4e03a11296d2cc63dd9a17d47c86b04d0f13dca0880ef6,Walrus Adventure: NFT Contest,Commercial
0x7a6a0d7178c1cbc70e2c8c6c0c251adc350f08ad129ed566bbb15e1053c77105,FlowX Finance,DeFi
0x7a772b66484557d33b7afbdcbf751455e83b820561c794864d6600e9b4a8a8eb,Sui Village,NFT
0x7a9967b4baa1c107a357dea6243955a4dfc78386c7f958c4e11e447dd8ea2521,SuiPad,DeFi
0x7ab456749ab7c0ca165255ad72c38ec1e2151fb1c3205d2b0edc59c12ec58794,Credenza,Commerce
0x7ab476554540ffb07829ccabc921f125da16e25d5b0d0910a9a5c0030443e436,Bucket Protocol,DeFi
0x7ad94158eb2834416a5bf8713f9de55084c80ecdb1d946bb4042675e60625cd0,Bucket Protocol,DeFi
0x7aee872d77cade27e7d9b79bf9c67ac40bfb1b797e8b7438ee73f0af21bb4664,SuiFrens,NFT
0x7af1195c1162c9a8bd3ad90805ce2149700edc12faa5a56252739bc396612468,SuiFrens,NFT
0x7afd8492de6e367d17c6a3056393ecf5544489eaf0234affcf2f5e9fff9240e3,Kai Finance,DeFi
0x7b36997c1606ce7421d433eeafd52ace7921dad632ee6a2ef944e5b3f5479b3c,OriginByte,Utility
0x7b77e1ff0260359648d1fcfe1da1c7ef7b5f30bfdad418b28482254b6ed2a4dd,Lucky Kat,Gaming
0x7bd2be9dcdd4add910a38ca7751c30fec4c16de739931726fc07f05eefa42a79,Momentum,DeFi
0x7bd4f5cec112e6993fa5eb996443fc5690e1db3a46a86b1b4bb91d9f266e5b90,AlphaFi,DeFi
0x7be61b62d902f3fe78d0a5e20b81b4715a47ff06cae292db8991dfea422cf57e,BlueMove DEX,NFT Apps
0x7bee30a364462b6744df3877ed52883d0624d0a4fb3989728558f6c10b23f951,MoonBags,Memecoin
0x7bf878f5d99fba5490a20c8c0a91feac3465fefcf2a0413cdad10a42bd496704,Galxe,Social
0x7bfd0367764cf50afc75a58131cb0f7807a31e0d65ad09a1a0cc903e20aff12e,MoveOrdinals,Utility
0x7bfe75f51565a2e03e169c85a50c490ee707692a14d5417e2b97740da0d48627,BIDDER,
0x7c02d0be6b6dfaeaf8aeebdf0967cb6f0f5c187c86e3b054e27c195bea30c9b5,Pugwifsui,
0x7c283d1c14bbfd94e6ed7222265e49bda0be17f2bcea9f3aeea7f6ada5648292,Scallop,DeFi
0x7c3ba4341a58165326157d54e0a98b984c98e9b78b771d561150a6246f0487d0,Bityou,Social
0x7c3bca4ad2fee73f0515062eb62dcbde33deb47882b47a4c75c07502b3b717b8,Aftermath Finance,DeFi
0x7c423c0f1ab19c99155c24e98fdb971453b699c90ab579b23b38103060ea26db,Journey to Mount Sogol,Game
0x7c4fdabe81c31b19a45d1e572a52a539997a90903fbb5bfab71480abe0fa62c3,Scallop,DeFi
0x7c883a63f543d691439f91811441bbedb0ae3f494eae434949b44ce6bc096b7d,Aftermath Finance,DeFi
0x7c9b90b3fda0fa4aa8ee88ae6c4a0b83c773f74936b5354448cb94662e94442d,NAVI Protocol,DeFi
0x7cc4f42b98f0d1a3c2cee773186a0d1f3bc8c9b3370a9256c8590f385af70778,Scallop,DeFi
0x7cdd26c4aa40c990d5ca780e0919b2de796be9bb41fba461d133bfacb0f677bc,Cetus,DeFi
0x7ce31301b506b4ed327523061fe95d9c347082fa60da39733f74ffad9a53f8f5,Aftermath Finance,DeFi
0x7cfee19b76f44a30cd7b8edcbb24eff1cc3fdc3495d3d07e99f1af46f5719861,Kriya,DeFi
0x7d14b4d60f29a83133220b299c3d1c1f63d8e1feb0215c86021ce5a2c61faf17,WORLD3,Gaming
0x7d1e81394129c8c3cbcd012e988a30ec3134a7787fe891c6c581e23dbd57ec01,DoubleUp,Gambling
0x7d30f6c265b25255d33de0ed09eec5fb8747cf1a2622646fc8f594cce2180523,FlowX Finance,DeFi
0x7d3833659328dbc5235aa82d7877cc61d759f64dadc7ca9688c8482ad136b0fa,Artinals,NFT Apps
0x7d44ddf461ff0ddac303e66c3d9730b065d917c457301efcfb8fe0d29a514cd6,puppybears,
0x7d53e2604afdfec60bbfaa9f1a912594901be384fba2d14e51f2b4a22119e771,NAVI Protocol,DeFi
0x7d60254d4507b6335bcd60c8fbccf012ccf5ac580ed2a52fa8d8c48d654673b6,PandaSui,Memecoin
0xb68f500d574e5cbd1072f13be9ce9bc5853f80e49bd5f47ca2e605d06a4dd9fb,DoubleUp,Gambling
0xb6baa75577e4bbffba70207651824606e51d38ae23aa94fb9fb700e0ecf50064,KIMCHI,
0xb6d468eb867802a473c3ad47fca8cbfac36624ca73b2b684bdf746ded6bcdf4f,Mole,DeFi
0xb6e024be8b45f042e23de84f44ec0c153ba7c24f926766d97fabb1a9f06073d4,AlphaFi,DeFi
0xb6ec861eec8c550269dc29a1662008a816ac4756df723af5103075b665e32e65,Cetus,DeFi
0xb7039e74683423783f5179d6359df115af06b040bc439cbef3b307bdaceb050d,AlphaFi,DeFi
0xb708d081835c58ec4d91a47da3a1fc1a1102946004de72fab30c3b6a393f100f,Bucket Protocol,DeFi
0xb715c9d046d571ce545c5e4b03fffc6edfdb0e400dcf255ce4199d69f2526f44,Aftermath Finance,DeFi
0xb71c0893203d0f59622fc3fac849d0833de559d7503af21c5daf880d60d754ed,Bucket Protocol,DeFi
0xb71fc42c6b024290999aa4737fc51485557ee9089ce6151bc4384edb72869426,Bucket Protocol,DeFi
0xb7745eb3ba9b3ad407da426c4d34ff8f422edbce3c26979477cbdff45f3859ab,DoubleUp,Gambling
0xb78aa952cdced6ec22196bcfc4b3224fe28aa9e34d1ed939b652b9969a55a0ac,Bucket Protocol,DeFi
0xb7a25a227e9e2c034d6c3cd9d4d8082b2f25c77ee228dc759c30fffdc842d804,FlowX Finance,DeFi
0xb7a9587a2cf7965b3b6885e88a13b1c3d9665340aae1c684887438697b1f0319,AlphaFi,DeFi
0xb7afc47cb4c82bf3f3af8686da66455adc744d4e08548dc8ebf466836f76cba1,Typus Finance,DeFi
0xb7c36a747d6fdd6b59ab0354cea52a31df078c242242465a867481b6f4509498,Artipedia,Social
0xb7cca504dbf8348417a58788e61405f8cf0083605a98920fa6ca81669b8feb78,Capybara on Sui,Gaming
0xb7e4416296bb3629547b5a0ab24dec17851760eca393c58fb62edbab71c76fa2,Typus Finance,DeFi
0xb7f3fd145cf03855d76e0c7778d518d3d1ee7d854605c422c15677261024facc,XOCIETY,Gaming
0xb8082832d7e9d6e3c083134f12a8314280c275e17c6b02a8b15e00a8294839f0,DoubleUp,Gambling
0xb8261603668830ae4269b45abc6bae451f7f1b5d220de59a39b1bf29217261c2,Umi,DeFi
0xb84e63d22ea4822a0a333c250e790f69bf5c2ef0c63f4e120e05a6415991368f,Obric,DeFi
0xb874c9b51b63e05425b74a22891c35b8da447900e577667b52e85a16d4d85486,Ika,Utility
0xb877fe150db8e9af55c399b4e49ba8afe658bd05317cb378c940344851125e9a,Interest Protocol,DeFi
0xb879e862c8253a4e223c11bd49ce1c5a73ab2cb4ad6ac56ec8ae2b312307c06b,Magma Finance,DeFi
0xb88f9149c55d6314b7ae436a730cfbf3a5d53522f37e2d56288531bb8adc7071,Movescriptions,Utility
0xb8963f9f73f085e243e302ff302a7bf183a5a0a590c63b230cebf7150e7c407a,Artfi,NFT Apps
0xb8b4a0e4f9208f7083bdf4ad05a98a26b8034210aa49fa578171256a84f35d27,DoubleUp,Gambling
0xb8d603a39114a5efef3dd0bf84df0bed1be1fbd39b78b7dd6e8a61ccc5e6006f,Scallop,DeFi
0xb8df325010942634a4afb3db3901ee215546af43a4ec4af781e7213b0bba7290,MoonBags,Memecoin
0xb8e341f674e3f64b435acf3ba12fcb8d5a5607f35b6f5d456b039b0d321c1ca1,ZO,DeFi
0xb8fe59548ba7b77f96ba76b06c4e59bc9f8dc7413868dfdbf128696ff36e4861,Privasui,Social
0xb908f3c6fea6865d32e2048c520cdfe3b5c5bbcebb658117c41bad70f52b7ccc,Claynosaurz ,Gaming
0xb92ae17938cde6d856ee39c686d4cfb968c94155e59e24520fbf60de38ebcd21,Cetus,DeFi
0xb94ae43fa30ddc9c22321009571627668f3f9f1710aca3715feb11d3882d79f6,Adefi,DeFi
0xb9584ed7f3bee1993b73437c9384244fb1d7294f316ec2b59ea0f85a8fe31755,Scallop,DeFi
0xb95cd73091f5bba013307bf97a178b12332438acce684e00fcffda00896b3c3c,Vendetta,Gaming
0xb963f486118d4b26ff6cfeebed24ff6a9b509d44f68f1a5711f7627c499f807a,Aftermath Finance,DeFi
0xb977b00649d3ab8950bcbbafb01fcf32e2e7718eb3133eff2e48c0cef04b1495,Cetus,DeFi
0xb9e37116ca8f1223ab5d524aa0bae4921dd59e5621f3c78a35b4d5849f9741c5,Capybara on Sui,Gaming
0xb9f08ca97c04948721c4aedb65046e0168104df92f57b90e793b15e52620e960,Turbos Finance,DeFi
0xb9f15cc7b9c18ccb1fbc7aa38c10a07bc71fa731c557a49687cf6825b88abe83,Move Pump,Memecoin
0xba0311e40e1a18d048a20a0cbd1f5ca50c7b8a3c9b06e9b08f4e76b2489b2830,Mole,DeFi
0xba0dd78bdd5d1b5f02a689444522ea9a79e1bc4cd4d8e6a57b59f3fbcae5e978,Kriya,DeFi
